date,region,time,value
20251206,지원1동,22,981
20251206,지원2동,22,909
20251206,충장동,23,1352
20251206,동명동,23,1516
20251206,계림1동,23,1082
20251206,계림2동,23,977
20251206,산수1동,23,1014
20251206,산수2동,23,971
20251206,지산1동,23,767
20251206,지산2동,23,851
20251206,서남동,23,1194
20251206,학동,23,1186
20251206,학운동,23,1095
20251206,지원1동,23,966
20251206,지원2동,23,1038
20251207,충장동,0,929
20251207,동명동,0,961
20251207,계림1동,0,634
20251207,계림2동,0,545
20251207,산수1동,0,661
20251207,산수2동,0,560
20251207,지산1동,0,471
20251207,지산2동,0,474
20251207,서남동,0,763
20251207,학동,0,726
20251207,학운동,0,668
20251207,지원1동,0,675
20251207,지원2동,0,593
20251207,충장동,1,958
20251207,동명동,1,942
20251207,계림1동,1,683
20251207,계림2동,1,709
20251207,산수1동,1,545
20251207,산수2동,1,458
20251207,지산1동,1,598
20251207,지산2동,1,498
20251207,서남동,1,722
20251207,학동,1,780
20251207,학운동,1,569
20251207,지원1동,1,549
20251207,지원2동,1,561
20251207,충장동,2,963
20251207,동명동,2,899
20251207,계림1동,2,699
20251207,계림2동,2,579
20251207,산수1동,2,669
20251207,산수2동,2,601
20251207,지산1동,2,501
20251207,지산2동,2,424
20251207,서남동,2,746
20251207,학동,2,630
20251207,학운동,2,579
20251207,지원1동,2,519
20251207,지원2동,2,578
20251207,충장동,3,841
20251207,동명동,3,851
20251207,계림1동,3,566
20251207,계림2동,3,672
20251207,산수1동,3,520
20251207,산수2동,3,560
20251207,지산1동,3,603
20251207,지산2동,3,401
20251207,서남동,3,682
20251207,학동,3,775
20251207,학운동,3,647
20251207,지원1동,3,586
20251207,지원2동,3,586
20251207,충장동,4,963
20251207,동명동,4,858
20251207,계림1동,4,597
20251207,계림2동,4,614
20251207,산수1동,4,615
20251207,산수2동,4,604
20251207,지산1동,4,427
20251207,지산2동,4,429
20251207,서남동,4,758
20251207,학동,4,734
20251207,학운동,4,637
20251207,지원1동,4,673
20251207,지원2동,4,493
20251207,충장동,5,793
20251207,동명동,5,936
20251207,계림1동,5,580
20251207,계림2동,5,605
20251207,산수1동,5,564
20251207,산수2동,5,631
20251207,지산1동,5,504
20251207,지산2동,5,481
20251207,서남동,5,742
20251207,학동,5,713
20251207,학운동,5,694
20251207,지원1동,5,594
20251207,지원2동,5,572
20251207,충장동,6,1395
20251207,동명동,6,1537
20251207,계림1동,6,1094
20251207,계림2동,6,925
20251207,산수1동,6,930
20251207,산수2동,6,853
20251207,지산1동,6,900
20251207,지산2동,6,781
20251207,서남동,6,1106
20251207,학동,6,1227
20251207,학운동,6,1071
20251207,지원1동,6,1061
20251207,지원2동,6,979
20251207,충장동,7,1504
20251207,동명동,7,1489
20251207,계림1동,7,1139
20251207,계림2동,7,1013
20251207,산수1동,7,1003
20251207,산수2동,7,889
20251207,지산1동,7,742
20251207,지산2동,7,816
20251207,서남동,7,1162
20251207,학동,7,1121
20251207,학운동,7,1051
20251207,지원1동,7,993
20251207,지원2동,7,1014
20251207,충장동,8,1673
20251207,동명동,8,1898
20251207,계림1동,8,1393
20251207,계림2동,8,1191
20251207,산수1동,8,1195
20251207,산수2동,8,1038
20251207,지산1동,8,1104
20251207,지산2동,8,993
20251207,서남동,8,1291
20251207,학동,8,1512
20251207,학운동,8,1325
20251207,지원1동,8,1129
20251207,지원2동,8,1260
20251207,충장동,9,1743
20251207,동명동,9,1900
20251207,계림1동,9,1282
20251207,계림2동,9,1228
20251207,산수1동,9,1117
20251207,산수2동,9,1005
20251207,지산1동,9,994
20251207,지산2동,9,947
20251207,서남동,9,1289
20251207,학동,9,1374
20251207,학운동,9,1344
20251207,지원1동,9,1214
20251207,지원2동,9,1169
20251207,충장동,10,1669
20251207,동명동,10,1861
20251207,계림1동,10,1206
20251207,계림2동,10,1290
20251207,산수1동,10,1217
20251207,산수2동,10,1073
20251207,지산1동,10,951
20251207,지산2동,10,1000
20251207,서남동,10,1334
20251207,학동,10,1383
20251207,학운동,10,1292
20251207,지원1동,10,1283
20251207,지원2동,10,1159
20251207,충장동,11,1535
20251207,동명동,11,1614
20251207,계림1동,11,1142
20251207,계림2동,11,1035
20251207,산수1동,11,988
20251207,산수2동,11,847
20251207,지산1동,11,883
20251207,지산2동,11,872
20251207,서남동,11,1119
20251207,학동,11,1244
20251207,학운동,11,1006
20251207,지원1동,11,1044
20251207,지원2동,11,939
20251207,충장동,12,1799
20251207,동명동,12,2075
20251207,계림1동,12,1314
20251207,계림2동,12,1394
20251207,산수1동,12,1180
20251207,산수2동,12,1268
20251207,지산1동,12,1191
20251207,지산2동,12,1098
20251207,서남동,12,1407
20251207,학동,12,1657
20251207,학운동,12,1358
20251207,지원1동,12,1336
20251207,지원2동,12,1219
20251207,충장동,13,1883
20251207,동명동,13,2048
20251207,계림1동,13,1361
20251207,계림2동,13,1320
20251207,산수1동,13,1212
20251207,산수2동,13,1187
20251207,지산1동,13,1045
20251207,지산2동,13,1130
20251207,서남동,13,1487
20251207,학동,13,1603
20251207,학운동,13,1457
20251207,지원1동,13,1273
20251207,지원2동,13,1302
20251207,충장동,14,1443
20251207,동명동,14,1498
20251207,계림1동,14,1016
20251207,계림2동,14,1003
20251207,산수1동,14,981
20251207,산수2동,14,881
20251207,지산1동,14,788
20251207,지산2동,14,773
20251207,서남동,14,1107
20251207,학동,14,1179
20251207,학운동,14,1079
20251207,지원1동,14,1063
20251207,지원2동,14,913
20251207,충장동,15,1495
20251207,동명동,15,1562
20251207,계림1동,15,1048
20251207,계림2동,15,1095
20251207,산수1동,15,1027
20251207,산수2동,15,925
20251207,지산1동,15,743
20251207,지산2동,15,781
20251207,서남동,15,1094
20251207,학동,15,1218
20251207,학운동,15,1019
20251207,지원1동,15,1017
20251207,지원2동,15,889
20251207,충장동,16,1505
20251207,동명동,16,1650
20251207,계림1동,16,1081
20251207,계림2동,16,1040
20251207,산수1동,16,878
20251207,산수2동,16,848
20251207,지산1동,16,847
20251207,지산2동,16,856
20251207,서남동,16,1124
20251207,학동,16,1110
20251207,학운동,16,1101
20251207,지원1동,16,1103
20251207,지원2동,16,960
20251207,충장동,17,1447
20251207,동명동,17,1492
20251207,계림1동,17,1044
20251207,계림2동,17,938
20251207,산수1동,17,1039
20251207,산수2동,17,839
20251207,지산1동,17,777
20251207,지산2동,17,816
20251207,서남동,17,1121
20251207,학동,17,1260
20251207,학운동,17,1003
20251207,지원1동,17,1114
20251207,지원2동,17,977
20251207,충장동,18,2001
20251207,동명동,18,2117
20251207,계림1동,18,1510
20251207,계림2동,18,1428
20251207,산수1동,18,1349
20251207,산수2동,18,1322
20251207,지산1동,18,1159
20251207,지산2동,18,1133
20251207,서남동,18,1614
20251207,학동,18,1666
20251207,학운동,18,1509
20251207,지원1동,18,1459
20251207,지원2동,18,1458
20251207,충장동,19,2090
20251207,동명동,19,2210
20251207,계림1동,19,1535
20251207,계림2동,19,1371
20251207,산수1동,19,1345
20251207,산수2동,19,1210
20251207,지산1동,19,1226
20251207,지산2동,19,1116
20251207,서남동,19,1559
20251207,학동,19,1685
20251207,학운동,19,1591
20251207,지원1동,19,1445
20251207,지원2동,19,1434
20251207,충장동,20,2067
20251207,동명동,20,2261
20251207,계림1동,20,1575
20251207,계림2동,20,1480
20251207,산수1동,20,1320
20251207,산수2동,20,1254
20251207,지산1동,20,1196
20251207,지산2동,20,1047
20251207,서남동,20,1631
20251207,학동,20,1609
20251207,학운동,20,1530
20251207,지원1동,20,1402
20251207,지원2동,20,1401
20251207,충장동,21,2076
20251207,동명동,21,2101
20251207,계림1동,21,1418
20251207,계림2동,21,1409
20251207,산수1동,21,1302
20251207,산수2동,21,1267
20251207,지산1동,21,1267
20251207,지산2동,21,1093
20251207,서남동,21,1599
20251207,학동,21,1754
20251207,학운동,21,1547
20251207,지원1동,21,1343
20251207,지원2동,21,1379
20251207,충장동,22,1459
20251207,동명동,22,1613
20251207,계림1동,22,1122
20251207,계림2동,22,1002
20251207,산수1동,22,974
20251207,산수2동,22,892
20251207,지산1동,22,786
20251207,지산2동,22,898
20251207,서남동,22,1194
20251207,학동,22,1148
20251207,학운동,22,1118
20251207,지원1동,22,1087
20251207,지원2동,22,972
20251207,충장동,23,1346
20251207,동명동,23,1657
20251207,계림1동,23,1106
20251207,계림2동,23,1115
20251207,산수1동,23,942
20251207,산수2동,23,974
20251207,지산1동,23,800
20251207,지산2동,23,887
20251207,서남동,23,1151
20251207,학동,23,1246
20251207,학운동,23,1031
20251207,지원1동,23,925
20251207,지원2동,23,1042
20251208,충장동,0,699
20251208,동명동,0,820
20251208,계림1동,0,462
20251208,계림2동,0,442
20251208,산수1동,0,547
20251208,산수2동,0,389
20251208,지산1동,0,465
20251208,지산2동,0,339
20251208,서남동,0,625
20251208,학동,0,564
20251208,학운동,0,611
20251208,지원1동,0,462
20251208,지원2동,0,524
20251208,충장동,1,632
20251208,동명동,1,849
20251208,계림1동,1,612
20251208,계림2동,1,567
20251208,산수1동,1,479
20251208,산수2동,1,433
20251208,지산1동,1,475
20251208,지산2동,1,364
20251208,서남동,1,563
20251208,학동,1,565
20251208,학운동,1,463
20251208,지원1동,1,417
20251208,지원2동,1,400
20251208,충장동,2,706
20251208,동명동,2,874
20251208,계림1동,2,619
20251208,계림2동,2,562
20251208,산수1동,2,384
20251208,산수2동,2,425
20251208,지산1동,2,492
20251208,지산2동,2,484
20251208,서남동,2,628
20251208,학동,2,547
20251208,학운동,2,608
20251208,지원1동,2,587
20251208,지원2동,2,415
20251208,충장동,3,656
20251208,동명동,3,861
20251208,계림1동,3,638
20251208,계림2동,3,469
20251208,산수1동,3,392
20251208,산수2동,3,414
20251208,지산1동,3,347
20251208,지산2동,3,357
20251208,서남동,3,623
20251208,학동,3,504
20251208,학운동,3,601
20251208,지원1동,3,492
20251208,지원2동,3,421
20251208,충장동,4,784
20251208,동명동,4,833
20251208,계림1동,4,458
20251208,계림2동,4,592
20251208,산수1동,4,577
20251208,산수2동,4,523
20251208,지산1동,4,331
20251208,지산2동,4,402
20251208,서남동,4,658
20251208,학동,4,638
20251208,학운동,4,469
20251208,지원1동,4,605
20251208,지원2동,4,568
20251208,충장동,5,676
20251208,동명동,5,725
20251208,계림1동,5,547
20251208,계림2동,5,493
20251208,산수1동,5,495
20251208,산수2동,5,520
20251208,지산1동,5,453
20251208,지산2동,5,411
20251208,서남동,5,588
20251208,학동,5,689
20251208,학운동,5,440
20251208,지원1동,5,462
20251208,지원2동,5,428
20251208,충장동,6,1232
20251208,동명동,6,1233
20251208,계림1동,6,950
20251208,계림2동,6,760
20251208,산수1동,6,843
20251208,산수2동,6,741
20251208,지산1동,6,789
20251208,지산2동,6,641
20251208,서남동,6,921
20251208,학동,6,1079
20251208,학운동,6,871
20251208,지원1동,6,860
20251208,지원2동,6,875
20251208,충장동,7,1184
20251208,동명동,7,1347
20251208,계림1동,7,977
20251208,계림2동,7,835
20251208,산수1동,7,741
20251208,산수2동,7,812
20251208,지산1동,7,757
20251208,지산2동,7,688
20251208,서남동,7,976
20251208,학동,7,1047
20251208,학운동,7,974
20251208,지원1동,7,850
20251208,지원2동,7,766
20251208,충장동,8,1418
20251208,동명동,8,1465
20251208,계림1동,8,1100
20251208,계림2동,8,1106
20251208,산수1동,8,957
20251208,산수2동,8,903
20251208,지산1동,8,760
20251208,지산2동,8,848
20251208,서남동,8,1100
20251208,학동,8,1222
20251208,학운동,8,1060
20251208,지원1동,8,989
20251208,지원2동,8,1003
20251208,충장동,9,1514
20251208,동명동,9,1620
20251208,계림1동,9,1071
20251208,계림2동,9,1018
20251208,산수1동,9,865
20251208,산수2동,9,998
20251208,지산1동,9,869
20251208,지산2동,9,717
20251208,서남동,9,1213
20251208,학동,9,1264
20251208,학운동,9,1144
20251208,지원1동,9,1069
20251208,지원2동,9,1060
20251208,충장동,10,1512
20251208,동명동,10,1625
20251208,계림1동,10,1095
20251208,계림2동,10,978
20251208,산수1동,10,986
20251208,산수2동,10,931
20251208,지산1동,10,755
20251208,지산2동,10,900
20251208,서남동,10,1232
20251208,학동,10,1243
20251208,학운동,10,1082
20251208,지원1동,10,1056
20251208,지원2동,10,979
20251208,충장동,11,1185
20251208,동명동,11,1342
20251208,계림1동,11,879
20251208,계림2동,11,914
20251208,산수1동,11,708
20251208,산수2동,11,738
20251208,지산1동,11,783
20251208,지산2동,11,746
20251208,서남동,11,1024
20251208,학동,11,944
20251208,학운동,11,907
20251208,지원1동,11,902
20251208,지원2동,11,834
20251208,충장동,12,1563
20251208,동명동,12,1731
20251208,계림1동,12,1228
20251208,계림2동,12,1018
20251208,산수1동,12,1103
20251208,산수2동,12,1074
20251208,지산1동,12,850
20251208,지산2동,12,959
20251208,서남동,12,1205
20251208,학동,12,1378
20251208,학운동,12,1125
20251208,지원1동,12,1132
20251208,지원2동,12,1000
20251208,충장동,13,1465
20251208,동명동,13,1767
20251208,계림1동,13,1156
20251208,계림2동,13,1081
20251208,산수1동,13,1129
20251208,산수2동,13,911
20251208,지산1동,13,864
20251208,지산2동,13,860
20251208,서남동,13,1219
20251208,학동,13,1264
20251208,학운동,13,1214
20251208,지원1동,13,1110
20251208,지원2동,13,1127
20251208,충장동,14,1131
20251208,동명동,14,1230
20251208,계림1동,14,948
20251208,계림2동,14,820
20251208,산수1동,14,742
20251208,산수2동,14,813
20251208,지산1동,14,662
20251208,지산2동,14,742
20251208,서남동,14,1008
20251208,학동,14,1021
20251208,학운동,14,935
20251208,지원1동,14,853
20251208,지원2동,14,832
20251208,충장동,15,1103
20251208,동명동,15,1315
20251208,계림1동,15,968
20251208,계림2동,15,841
20251208,산수1동,15,815
20251208,산수2동,15,766
20251208,지산1동,15,775
20251208,지산2동,15,589
20251208,서남동,15,1015
20251208,학동,15,955
20251208,학운동,15,952
20251208,지원1동,15,893
20251208,지원2동,15,865
20251208,충장동,16,1280
20251208,동명동,16,1349
20251208,계림1동,16,899
20251208,계림2동,16,800
20251208,산수1동,16,812
20251208,산수2동,16,723
20251208,지산1동,16,684
20251208,지산2동,16,651
20251208,서남동,16,899
20251208,학동,16,1067
20251208,학운동,16,889
20251208,지원1동,16,877
20251208,지원2동,16,747
20251208,충장동,17,1264
20251208,동명동,17,1299
20251208,계림1동,17,846
20251208,계림2동,17,836
20251208,산수1동,17,708
20251208,산수2동,17,840
20251208,지산1동,17,762
20251208,지산2동,17,705
20251208,서남동,17,960
20251208,학동,17,1019
20251208,학운동,17,980
20251208,지원1동,17,798
20251208,지원2동,17,728
20251208,충장동,18,1767
20251208,동명동,18,1881
20251208,계림1동,18,1204
20251208,계림2동,18,1245
20251208,산수1동,18,1196
20251208,산수2동,18,984
20251208,지산1동,18,977
20251208,지산2동,18,1013
20251208,서남동,18,1302
20251208,학동,18,1389
20251208,학운동,18,1296
20251208,지원1동,18,1210
20251208,지원2동,18,1143
20251208,충장동,19,1680
20251208,동명동,19,1811
20251208,계림1동,19,1358
20251208,계림2동,19,1141
20251208,산수1동,19,1140
20251208,산수2동,19,1080
20251208,지산1동,19,959
20251208,지산2동,19,865
20251208,서남동,19,1288
20251208,학동,19,1486
20251208,학운동,19,1266
20251208,지원1동,19,1171
20251208,지원2동,19,1136
20251208,충장동,20,1588
20251208,동명동,20,1782
20251208,계림1동,20,1205
20251208,계림2동,20,1211
20251208,산수1동,20,1145
20251208,산수2동,20,989
20251208,지산1동,20,923
20251208,지산2동,20,1010
20251208,서남동,20,1354
20251208,학동,20,1458
20251208,학운동,20,1163
20251208,지원1동,20,1130
20251208,지원2동,20,1225
20251208,충장동,21,1653
20251208,동명동,21,1900
20251208,계림1동,21,1163
20251208,계림2동,21,1168
20251208,산수1동,21,1186
20251208,산수2동,21,986
20251208,지산1동,21,984
20251208,지산2동,21,944
20251208,서남동,21,1376
20251208,학동,21,1330
20251208,학운동,21,1242
20251208,지원1동,21,1225
20251208,지원2동,21,1190
20251208,충장동,22,1183
20251208,동명동,22,1373
20251208,계림1동,22,994
20251208,계림2동,22,829
20251208,산수1동,22,788
20251208,산수2동,22,736
20251208,지산1동,22,651
20251208,지산2동,22,678
20251208,서남동,22,968
20251208,학동,22,1097
20251208,학운동,22,832
20251208,지원1동,22,794
20251208,지원2동,22,741
20251208,충장동,23,1276
20251208,동명동,23,1221
20251208,계림1동,23,930
20251208,계림2동,23,770
20251208,산수1동,23,853
20251208,산수2동,23,713
20251208,지산1동,23,645
20251208,지산2동,23,762
20251208,서남동,23,871
20251208,학동,23,909
20251208,학운동,23,884
20251208,지원1동,23,836
20251208,지원2동,23,760
20251209,충장동,0,714
20251209,동명동,0,816
20251209,계림1동,0,607
20251209,계림2동,0,584
20251209,산수1동,0,571
20251209,산수2동,0,457
20251209,지산1동,0,451
20251209,지산2동,0,374
20251209,서남동,0,579
20251209,학동,0,642
20251209,학운동,0,516
20251209,지원1동,0,601
20251209,지원2동,0,405
20251209,충장동,1,681
20251209,동명동,1,742
20251209,계림1동,1,472
20251209,계림2동,1,572
20251209,산수1동,1,433
20251209,산수2동,1,447
20251209,지산1동,1,498
20251209,지산2동,1,485
20251209,서남동,1,488
20251209,학동,1,515
20251209,학운동,1,548
20251209,지원1동,1,415
20251209,지원2동,1,546
20251209,충장동,2,789
20251209,동명동,2,762
20251209,계림1동,2,484
20251209,계림2동,2,547
20251209,산수1동,2,466
20251209,산수2동,2,543
20251209,지산1동,2,494
20251209,지산2동,2,399
20251209,서남동,2,549
20251209,학동,2,524
20251209,학운동,2,638
20251209,지원1동,2,574
20251209,지원2동,2,562
20251209,충장동,3,746
20251209,동명동,3,692
20251209,계림1동,3,534
20251209,계림2동,3,411
20251209,산수1동,3,523
20251209,산수2동,3,540
20251209,지산1동,3,333
20251209,지산2동,3,377
20251209,서남동,3,668
20251209,학동,3,641
20251209,학운동,3,586
20251209,지원1동,3,532
20251209,지원2동,3,527
20251209,충장동,4,693
20251209,동명동,4,757
20251209,계림1동,4,578
20251209,계림2동,4,607
20251209,산수1동,4,547
20251209,산수2동,4,463
20251209,지산1동,4,419
20251209,지산2동,4,327
20251209,서남동,4,631
20251209,학동,4,543
20251209,학운동,4,547
20251209,지원1동,4,500
20251209,지원2동,4,562
20251209,충장동,5,647
20251209,동명동,5,820
20251209,계림1동,5,562
20251209,계림2동,5,466
20251209,산수1동,5,561
20251209,산수2동,5,453
20251209,지산1동,5,375
20251209,지산2동,5,406
20251209,서남동,5,525
20251209,학동,5,518
20251209,학운동,5,586
20251209,지원1동,5,549
20251209,지원2동,5,425
20251209,충장동,6,1235
20251209,동명동,6,1317
20251209,계림1동,6,842
20251209,계림2동,6,790
20251209,산수1동,6,764
20251209,산수2동,6,815
20251209,지산1동,6,726
20251209,지산2동,6,761
20251209,서남동,6,973
20251209,학동,6,1001
20251209,학운동,6,973
20251209,지원1동,6,755
20251209,지원2동,6,843
20251209,충장동,7,1214
20251209,동명동,7,1229
20251209,계림1동,7,949
20251209,계림2동,7,850
20251209,산수1동,7,894
20251209,산수2동,7,697
20251209,지산1동,7,617
20251209,지산2동,7,600
20251209,서남동,7,895
20251209,학동,7,1021
20251209,학운동,7,893
20251209,지원1동,7,813
20251209,지원2동,7,880
20251209,충장동,8,1500
20251209,동명동,8,1487
20251209,계림1동,8,1066
20251209,계림2동,8,1022
20251209,산수1동,8,1056
20251209,산수2동,8,851
20251209,지산1동,8,788
20251209,지산2동,8,878
20251209,서남동,8,1146
20251209,학동,8,1150
20251209,학운동,8,1005
20251209,지원1동,8,1002
20251209,지원2동,8,907
20251209,충장동,9,1350
20251209,동명동,9,1509
20251209,계림1동,9,1071
20251209,계림2동,9,995
20251209,산수1동,9,877
20251209,산수2동,9,891
20251209,지산1동,9,789
20251209,지산2동,9,733
20251209,서남동,9,1213
20251209,학동,9,1138
20251209,학운동,9,1171
20251209,지원1동,9,944
20251209,지원2동,9,924
20251209,충장동,10,1414
20251209,동명동,10,1588
20251209,계림1동,10,995
20251209,계림2동,10,967
20251209,산수1동,10,918
20251209,산수2동,10,977
20251209,지산1동,10,841
20251209,지산2동,10,890
20251209,서남동,10,1116
20251209,학동,10,1140
20251209,학운동,10,1056
20251209,지원1동,10,1017
20251209,지원2동,10,1083
20251209,충장동,11,1255
20251209,동명동,11,1391
20251209,계림1동,11,855
20251209,계림2동,11,939
20251209,산수1동,11,867
20251209,산수2동,11,719
20251209,지산1동,11,660
20251209,지산2동,11,760
20251209,서남동,11,931
20251209,학동,11,974
20251209,학운동,11,959
20251209,지원1동,11,803
20251209,지원2동,11,912
20251209,충장동,12,1469
20251209,동명동,12,1739
20251209,계림1동,12,1217
20251209,계림2동,12,1039
20251209,산수1동,12,1096
20251209,산수2동,12,934
20251209,지산1동,12,870
20251209,지산2동,12,880
20251209,서남동,12,1196
20251209,학동,12,1392
20251209,학운동,12,1107
20251209,지원1동,12,1144
20251209,지원2동,12,1161
20251209,충장동,13,1538
20251209,동명동,13,1657
20251209,계림1동,13,1222
20251209,계림2동,13,1154
20251209,산수1동,13,1080
20251209,산수2동,13,1011
20251209,지산1동,13,951
20251209,지산2동,13,829
20251209,서남동,13,1186
20251209,학동,13,1307
20251209,학운동,13,1095
20251209,지원1동,13,1192
20251209,지원2동,13,1118
20251209,충장동,14,1250
20251209,동명동,14,1284
20251209,계림1동,14,881
20251209,계림2동,14,778
20251209,산수1동,14,774
20251209,산수2동,14,758
20251209,지산1동,14,621
20251209,지산2동,14,663
20251209,서남동,14,947
20251209,학동,14,1027
20251209,학운동,14,962
20251209,지원1동,14,764
20251209,지원2동,14,727
20251209,충장동,15,1145
20251209,동명동,15,1314
20251209,계림1동,15,979
20251209,계림2동,15,858
20251209,산수1동,15,869
20251209,산수2동,15,793
20251209,지산1동,15,794
20251209,지산2동,15,732
20251209,서남동,15,870
20251209,학동,15,917
20251209,학운동,15,959
20251209,지원1동,15,897
20251209,지원2동,15,836
20251209,충장동,16,1289
20251209,동명동,16,1336
20251209,계림1동,16,977
20251209,계림2동,16,786
20251209,산수1동,16,790
20251209,산수2동,16,712
20251209,지산1동,16,696
20251209,지산2동,16,750
20251209,서남동,16,894
20251209,학동,16,927
20251209,학운동,16,981
20251209,지원1동,16,937
20251209,지원2동,16,728
20251209,충장동,17,1229
20251209,동명동,17,1228
20251209,계림1동,17,807
20251209,계림2동,17,757
20251209,산수1동,17,727
20251209,산수2동,17,763
20251209,지산1동,17,671
20251209,지산2동,17,759
20251209,서남동,17,998
20251209,학동,17,1015
20251209,학운동,17,973
20251209,지원1동,17,847
20251209,지원2동,17,909
20251209,충장동,18,1731
20251209,동명동,18,1818
20251209,계림1동,18,1283
20251209,계림2동,18,1179
20251209,산수1동,18,1090
20251209,산수2동,18,1110
20251209,지산1동,18,1013
20251209,지산2동,18,980
20251209,서남동,18,1283
20251209,학동,18,1457
20251209,학운동,18,1342
20251209,지원1동,18,1240
20251209,지원2동,18,1147
20251209,충장동,19,1770
20251209,동명동,19,1739
20251209,계림1동,19,1188
20251209,계림2동,19,1104
20251209,산수1동,19,1176
20251209,산수2동,19,972
20251209,지산1동,19,903
20251209,지산2동,19,1039
20251209,서남동,19,1255
20251209,학동,19,1466
20251209,학운동,19,1285
20251209,지원1동,19,1237
20251209,지원2동,19,1183
20251209,충장동,20,1584
20251209,동명동,20,1834
20251209,계림1동,20,1260
20251209,계림2동,20,1154
20251209,산수1동,20,1147
20251209,산수2동,20,1033
20251209,지산1동,20,933
20251209,지산2동,20,899
20251209,서남동,20,1317
20251209,학동,20,1351
20251209,학운동,20,1215
20251209,지원1동,20,1090
20251209,지원2동,20,1132
20251209,충장동,21,1771
20251209,동명동,21,1870
20251209,계림1동,21,1293
20251209,계림2동,21,1159
20251209,산수1동,21,1154
20251209,산수2동,21,1015
20251209,지산1동,21,883
20251209,지산2동,21,1019
20251209,서남동,21,1368
20251209,학동,21,1451
20251209,학운동,21,1163
20251209,지원1동,21,1261
20251209,지원2동,21,1133
20251209,충장동,22,1176
20251209,동명동,22,1298
20251209,계림1동,22,900
20251209,계림2동,22,947
20251209,산수1동,22,830
20251209,산수2동,22,671
20251209,지산1동,22,698
20251209,지산2동,22,628
20251209,서남동,22,980
20251209,학동,22,1015
20251209,학운동,22,897
20251209,지원1동,22,750
20251209,지원2동,22,724
20251209,충장동,23,1283
20251209,동명동,23,1263
20251209,계림1동,23,822
20251209,계림2동,23,909
20251209,산수1동,23,803
20251209,산수2동,23,685
20251209,지산1동,23,720
20251209,지산2동,23,676
20251209,서남동,23,951
20251209,학동,23,1081
20251209,학운동,23,913
20251209,지원1동,23,864
20251209,지원2동,23,824
20251210,충장동,0,818
20251210,동명동,0,715
20251210,계림1동,0,564
20251210,계림2동,0,529
20251210,산수1동,0,435
20251210,산수2동,0,432
20251210,지산1동,0,475
20251210,지산2동,0,393
20251210,서남동,0,561
20251210,학동,0,692
20251210,학운동,0,453
20251210,지원1동,0,507
20251210,지원2동,0,562
20251210,충장동,1,754
20251210,동명동,1,712
20251210,계림1동,1,637
20251210,계림2동,1,582
20251210,산수1동,1,487
20251210,산수2동,1,463
20251210,지산1동,1,472
20251210,지산2동,1,329
20251210,서남동,1,534
20251210,학동,1,570
20251210,학운동,1,631
20251210,지원1동,1,425
20251210,지원2동,1,450
20251210,충장동,2,752
20251210,동명동,2,690
20251210,계림1동,2,443
20251210,계림2동,2,419
20251210,산수1동,2,515
20251210,산수2동,2,428
20251210,지산1동,2,453
20251210,지산2동,2,437
20251210,서남동,2,506
20251210,학동,2,607
20251210,학운동,2,515
20251210,지원1동,2,486
20251210,지원2동,2,534
20251210,충장동,3,691
20251210,동명동,3,828
20251210,계림1동,3,449
20251210,계림2동,3,494
20251210,산수1동,3,489
20251210,산수2동,3,436
20251210,지산1동,3,452
20251210,지산2동,3,440
20251210,서남동,3,648
20251210,학동,3,611
20251210,학운동,3,540
20251210,지원1동,3,593
20251210,지원2동,3,540
20251210,충장동,4,674
20251210,동명동,4,778
20251210,계림1동,4,542
20251210,계림2동,4,430
20251210,산수1동,4,505
20251210,산수2동,4,534
20251210,지산1동,4,387
20251210,지산2동,4,495
20251210,서남동,4,594
20251210,학동,4,656
20251210,학운동,4,442
20251210,지원1동,4,466
20251210,지원2동,4,485
20251210,충장동,5,735
20251210,동명동,5,861
20251210,계림1동,5,495
20251210,계림2동,5,432
20251210,산수1동,5,550
20251210,산수2동,5,544
20251210,지산1동,5,416
20251210,지산2동,5,470
20251210,서남동,5,485
20251210,학동,5,679
20251210,학운동,5,566
20251210,지원1동,5,469
20251210,지원2동,5,587
20251210,충장동,6,1159
20251210,동명동,6,1390
20251210,계림1동,6,813
20251210,계림2동,6,905
20251210,산수1동,6,804
20251210,산수2동,6,722
20251210,지산1동,6,726
20251210,지산2동,6,635
20251210,서남동,6,921
20251210,학동,6,1031
20251210,학운동,6,973
20251210,지원1동,6,945
20251210,지원2동,6,764
20251210,충장동,7,1245
20251210,동명동,7,1379
20251210,계림1동,7,827
20251210,계림2동,7,842
20251210,산수1동,7,701
20251210,산수2동,7,667
20251210,지산1동,7,636
20251210,지산2동,7,622
20251210,서남동,7,947
20251210,학동,7,1040
20251210,학운동,7,856
20251210,지원1동,7,770
20251210,지원2동,7,894
20251210,충장동,8,1534
20251210,동명동,8,1628
20251210,계림1동,8,1147
20251210,계림2동,8,1045
20251210,산수1동,8,924
20251210,산수2동,8,960
20251210,지산1동,8,840
20251210,지산2동,8,890
20251210,서남동,8,1160
20251210,학동,8,1107
20251210,학운동,8,1103
20251210,지원1동,8,1095
20251210,지원2동,8,904
20251210,충장동,9,1470
20251210,동명동,9,1605
20251210,계림1동,9,986
20251210,계림2동,9,1093
20251210,산수1동,9,867
20251210,산수2동,9,843
20251210,지산1동,9,896
20251210,지산2동,9,810
20251210,서남동,9,1084
20251210,학동,9,1279
20251210,학운동,9,1085
20251210,지원1동,9,1057
